u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,bridge,tunnel,width,junction
42429754,486867432,0,485165667,Delancey Street,primary,25 mph,True,False,69.467,"LINESTRING (-73.9929412 40.7199144, -73.9927915 40.7198688, -73.9923457 40.7197324, -73.9922734 40.7197108, -73.9922428 40.7197014, -73.9921765 40.7196812)",3,,,,,,
42429756,42437111,0,955301425,Forsyth Street,residential,25 mph,True,False,144.262,"LINESTRING (-73.9921032 40.7198216, -73.9920548 40.7199179, -73.9915074 40.7209789, -73.9914809 40.7210302)",,,,,,,
42429756,486869282,0,"[955301426, 420354140]",Delancey Street,primary,25 mph,True,False,70.507,"LINESTRING (-73.9921032 40.7198216, -73.9921708 40.7198421, -73.9921998 40.7198509, -73.9923187 40.719887, -73.9927201 40.7200088, -73.9927581 40.7200212, -73.99288 40.720057)",4,,,,,,
42429762,486868830,0,46139047,Allen Street,primary,25 mph,True,False,16.888,"LINESTRING (-73.9902813 40.7191052, -73.9902109 40.7192474)",,,,,,,
42429762,486867490,0,451954060,Delancey Street,primary,25 mph,True,False,43.141999999999996,"LINESTRING (-73.9902813 40.7191052, -73.9902045 40.7190804, -73.989874 40.7189791, -73.9898073 40.7189587)",3,,,,,,
42429766,486868830,0,488272734,Delancey Street,primary,25 mph,True,False,43.474000000000004,"LINESTRING (-73.989732 40.7191021, -73.9897998 40.7191237, -73.9900998 40.7192136, -73.9901314 40.7192232, -73.9902109 40.7192474)",4,,,,,,
42429766,42437106,0,"[496988369, 384898122]",Orchard Street,residential,25 mph,True,False,143.76899999999998,"LINESTRING (-73.989732 40.7191021, -73.9896846 40.7191962, -73.9895551 40.7194474, -73.9891347 40.7202624, -73.9891119 40.7203066)",,,,,,,
42429769,42429766,0,"[496988368, 446864090]",Delancey Street,primary,25 mph,True,False,68.23100000000001,"LINESTRING (-73.9889804 40.718874, -73.9890479 40.7188945, -73.9893276 40.7189794, -73.989663 40.7190811, -73.989732 40.7191021)",4,,,,,,
42429769,486867459,0,446864091,Ludlow Street,residential,25 mph,True,False,17.284,"LINESTRING (-73.9889804 40.718874, -73.9890294 40.7187717, -73.9890504 40.7187279)",,,,,,,
42429773,42429769,0,40337681,Delancey Street,primary,25 mph,True,False,74.06899999999999,"LINESTRING (-73.9881645 40.7186264, -73.9882869 40.7186636, -73.9888301 40.7188284, -73.9889068 40.7188517, -73.9889804 40.718874)",3,,,,,,
42429773,486867513,0,231393430,Essex Street,residential,25 mph,False,True,17.397,"LINESTRING (-73.9881645 40.7186264, -73.988214 40.7185304, -73.9882397 40.7184807)",,,,,,,
42429773,42437084,0,"[46201668, 421826773]",Essex Street,primary,25 mph,False,False,143.81,"LINESTRING (-73.9881645 40.7186264, -73.988112 40.7187285, -73.987954 40.7190347, -73.9878221 40.7192912, -73.9878007 40.7193328, -73.9875644 40.7197938, -73.9875441 40.7198312)",2,,,,,,
