osmid,y,x,highway,street_count,ref,geometry
42428253,40.7506824,-73.9878205,traffic_signals,3,,POINT (-73.9878205 40.7506824)
42428258,40.751444,-73.9876732,traffic_signals,4,,POINT (-73.9876732 40.751444)
42428264,40.7521844,-73.9875229,traffic_signals,4,,POINT (-73.9875229 40.7521844)
42428268,40.7528837,-73.9873365,traffic_signals,4,,POINT (-73.9873365 40.7528837)
42428272,40.7536222,-73.9870696,traffic_signals,3,,POINT (-73.9870696 40.7536222)
42428277,40.7543353,-73.9868976,traffic_signals,3,,POINT (-73.9868976 40.7543353)
42428283,40.7550539,-73.9866712,traffic_signals,4,,POINT (-73.9866712 40.7550539)
42428287,40.7558193,-73.9864249,traffic_signals,3,,POINT (-73.9864249 40.7558193)
42428297,40.7579634,-73.9855335,traffic_signals,4,,POINT (-73.9855335 40.7579634)
42428303,40.759438,-73.9851371,traffic_signals,3,,POINT (-73.9851371 40.759438)
42428305,40.7601131,-73.9848206,traffic_signals,4,,POINT (-73.9848206 40.7601131)
42428307,40.760804,-73.9845206,traffic_signals,4,,POINT (-73.9845206 40.760804)
42428308,40.7614503,-73.9840983,traffic_signals,4,,POINT (-73.9840983 40.7614503)
42428310,40.7620858,-73.9836782,traffic_signals,4,,POINT (-73.9836782 40.7620858)
42428312,40.7627381,-73.9832608,traffic_signals,4,,POINT (-73.9832608 40.7627381)
42428313,40.763382,-73.9829033,traffic_signals,4,,POINT (-73.9829033 40.763382)
42428315,40.764058,-73.9825176,traffic_signals,4,,POINT (-73.9825176 40.764058)
42428321,40.7647849,-73.9822551,traffic_signals,4,,POINT (-73.9822551 40.7647849)
42428328,40.7654683,-73.9820384,traffic_signals,4,,POINT (-73.9820384 40.7654683)
42428329,40.7663007,-73.9818927,traffic_signals,4,,POINT (-73.9818927 40.7663007)
42428332,40.7671354,-73.9817493,traffic_signals,4,,POINT (-73.9817493 40.7671354)
42428365,40.705888,-74.0132806,traffic_signals,3,,POINT (-74.0132806 40.705888)
42428368,40.7074736,-74.0119639,traffic_signals,3,,POINT (-74.0119639 40.7074736)
42428371,40.7083242,-74.0112699,traffic_signals,3,,POINT (-74.0112699 40.7083242)
42428373,40.7085915,-74.0110462,,3,,POINT (-74.0110462 40.7085915)
42428374,40.7088206,-74.0108604,traffic_signals,4,,POINT (-74.0108604 40.7088206)
42428376,40.7098263,-74.0100172,traffic_signals,4,,POINT (-74.0100172 40.7098263)
42428377,40.7103389,-74.0095729,,3,,POINT (-74.0095729 40.7103389)
42428379,40.7104309,-74.0094861,traffic_signals,3,,POINT (-74.0094861 40.7104309)
42428385,40.710913,-74.0090985,traffic_signals,4,,POINT (-74.0090985 40.710913)
42428391,40.7113948,-74.0086548,traffic_signals,5,,POINT (-74.0086548 40.7113948)
42428402,40.7146811,-74.0058866,traffic_signals,4,,POINT (-74.0058866 40.7146811)
42428405,40.715236,-74.00542,traffic_signals,4,,POINT (-74.00542 40.715236)
42428408,40.7157586,-74.0049777,traffic_signals,3,,POINT (-74.0049777 40.7157586)
42428411,40.7162939,-74.0045248,traffic_signals,4,,POINT (-74.0045248 40.7162939)
42428420,40.717449,-74.003533,traffic_signals,4,,POINT (-74.003533 40.717449)
42428425,40.7180338,-74.003043,traffic_signals,4,,POINT (-74.003043 40.7180338)
42428428,40.7186389,-74.0025285,traffic_signals,4,,POINT (-74.0025285 40.7186389)
42428431,40.719153,-74.002091,,3,,POINT (-74.002091 40.719153)
42428433,40.7194015,-74.0018814,traffic_signals,4,,POINT (-74.0018814 40.7194015)
42428434,40.719938,-74.001425,traffic_signals,4,,POINT (-74.001425 40.719938)
42428436,40.7208548,-74.0006545,traffic_signals,4,,POINT (-74.0006545 40.7208548)
42428438,40.7217891,-73.9998554,traffic_signals,4,,POINT (-73.9998554 40.7217891)
42428441,40.723021,-73.998812,traffic_signals,4,,POINT (-73.998812 40.723021)
42428444,40.724235,-73.997785,traffic_signals,4,,POINT (-73.997785 40.724235)
42428447,40.7255012,-73.9967146,traffic_signals,4,,POINT (-73.9967146 40.7255012)
42428454,40.727212,-73.99527,traffic_signals,3,,POINT (-73.99527 40.727212)
42428458,40.7278276,-73.9947496,traffic_signals,4,,POINT (-73.9947496 40.7278276)
42428460,40.728413,-73.994252,traffic_signals,4,,POINT (-73.994252 40.728413)
42428464,40.729009,-73.993747,traffic_signals,3,,POINT (-73.993747 40.729009)
42428468,40.729581,-73.993262,traffic_signals,3,,POINT (-73.993262 40.729581)
42428471,40.73008,-73.992841,traffic_signals,3,,POINT (-73.992841 40.73008)
42428473,40.7306021,-73.9923997,traffic_signals,4,,POINT (-73.9923997 40.7306021)
42428476,40.731166,-73.991921,traffic_signals,4,,POINT (-73.991921 40.731166)
42428480,40.7317445,-73.9914619,traffic_signals,4,,POINT (-73.9914619 40.7317445)
42428483,40.732449,-73.991289,traffic_signals,3,,POINT (-73.991289 40.732449)
42428489,40.733214,-73.991114,traffic_signals,4,,POINT (-73.991114 40.733214)
42428491,40.7339814,-73.990953,traffic_signals,4,,POINT (-73.990953 40.7339814)
42428493,40.7347874,-73.9907352,traffic_signals,4,,POINT (-73.9907352 40.7347874)
42428524,40.7040707,-74.0132054,traffic_signals,3,,POINT (-74.0132054 40.7040707)
42428529,40.7050087,-74.0133273,traffic_signals,3,,POINT (-74.0133273 40.7050087)
42428570,40.7689504,-73.9822001,traffic_signals,4,,POINT (-73.9822001 40.7689504)
42428575,40.7706115,-73.9822476,traffic_signals,4,,POINT (-73.9822476 40.7706115)
42428579,40.7714348,-73.9822603,traffic_signals,4,,POINT (-73.9822603 40.7714348)
42428588,40.7726558,-73.9822863,,4,,POINT (-73.9822863 40.7726558)
42428590,40.7730852,-73.9823112,,4,,POINT (-73.9823112 40.7730852)
42428595,40.7739227,-73.9823188,traffic_signals,4,,POINT (-73.9823188 40.7739227)
42428598,40.7747214,-73.9822972,traffic_signals,4,,POINT (-73.9822972 40.7747214)
42428601,40.7755283,-73.9822622,traffic_signals,4,,POINT (-73.9822622 40.7755283)
42428604,40.7763295,-73.9822243,traffic_signals,4,,POINT (-73.9822243 40.7763295)
42428610,40.7771434,-73.9822172,traffic_signals,4,,POINT (-73.9822172 40.7771434)
42428634,40.7787867,-73.9820522,traffic_signals,4,,POINT (-73.9820522 40.7787867)
42428637,40.7795842,-73.9818317,traffic_signals,4,,POINT (-73.9818317 40.7795842)
42428640,40.7803341,-73.9816325,traffic_signals,4,,POINT (-73.9816325 40.7803341)
42428645,40.7818019,-73.9811764,traffic_signals,4,,POINT (-73.9811764 40.7818019)
42428648,40.7825317,-73.9809157,traffic_signals,4,,POINT (-73.9809157 40.7825317)
42428653,40.783893,-73.9800838,traffic_signals,4,,POINT (-73.9800838 40.783893)
42428657,40.7852101,-73.9791163,traffic_signals,4,,POINT (-73.9791163 40.7852101)
42428661,40.7858381,-73.9786335,traffic_signals,4,,POINT (-73.9786335 40.7858381)
42428663,40.7864652,-73.9781723,traffic_signals,4,,POINT (-73.9781723 40.7864652)
42428670,40.7877015,-73.9771707,traffic_signals,4,,POINT (-73.9771707 40.7877015)
42428674,40.7883617,-73.9766064,traffic_signals,4,,POINT (-73.9766064 40.7883617)
42428678,40.7890078,-73.976052,traffic_signals,4,,POINT (-73.976052 40.7890078)
42428682,40.7896363,-73.9755873,traffic_signals,4,,POINT (-73.9755873 40.7896363)
42428689,40.7908834,-73.9746726,traffic_signals,4,,POINT (-73.9746726 40.7908834)
42428695,40.7915225,-73.9742027,traffic_signals,4,,POINT (-73.9742027 40.7915225)
42428701,40.7921405,-73.9737451,traffic_signals,4,,POINT (-73.9737451 40.7921405)
42428705,40.7927728,-73.9733006,traffic_signals,4,,POINT (-73.9733006 40.7927728)
42428709,40.7933995,-73.972839,traffic_signals,4,,POINT (-73.972839 40.7933995)
42428711,40.7940312,-73.972399,traffic_signals,4,,POINT (-73.972399 40.7940312)
42428714,40.7947149,-73.9718975,traffic_signals,4,,POINT (-73.9718975 40.7947149)
42428716,40.7953849,-73.9714074,traffic_signals,4,,POINT (-73.9714074 40.7953849)
42428720,40.7960068,-73.9709423,traffic_signals,4,,POINT (-73.9709423 40.7960068)
42428723,40.7966367,-73.9704799,traffic_signals,4,,POINT (-73.9704799 40.7966367)
42428725,40.7972636,-73.9700162,traffic_signals,4,,POINT (-73.9700162 40.7972636)
42428728,40.7978923,-73.9695597,traffic_signals,4,,POINT (-73.9695597 40.7978923)
42428737,40.7985155,-73.9691051,traffic_signals,4,,POINT (-73.9691051 40.7985155)
42428742,40.7991535,-73.9686546,traffic_signals,4,,POINT (-73.9686546 40.7991535)
42428746,40.7998235,-73.9683098,traffic_signals,4,,POINT (-73.9683098 40.7998235)
42428760,40.8022515,-73.9679062,traffic_signals,4,,POINT (-73.9679062 40.8022515)
42428770,40.8036102,-73.9672442,traffic_signals,4,,POINT (-73.9672442 40.8036102)
42428782,40.8042152,-73.9667983,,4,,POINT (-73.9667983 40.8042152)
42428790,40.8048633,-73.9663136,traffic_signals,4,,POINT (-73.9663136 40.8048633)
42428799,40.8054904,-73.9658601,traffic_signals,4,,POINT (-73.9658601 40.8054904)
42428807,40.8061176,-73.9654027,traffic_signals,4,,POINT (-73.9654027 40.8061176)
42428814,40.8067507,-73.9649437,traffic_signals,4,,POINT (-73.9649437 40.8067507)
42428833,40.8073865,-73.9644893,traffic_signals,4,,POINT (-73.9644893 40.8073865)
42428844,40.8112551,-73.9616769,traffic_signals,3,,POINT (-73.9616769 40.8112551)
42428858,40.8151597,-73.9588371,traffic_signals,4,,POINT (-73.9588371 40.8151597)
42428863,40.8158098,-73.9583906,traffic_signals,5,,POINT (-73.9583906 40.8158098)
42428873,40.8176025,-73.957044,traffic_signals,4,,POINT (-73.957044 40.8176025)
42428876,40.8182287,-73.9565816,traffic_signals,4,,POINT (-73.9565816 40.8182287)
42428892,40.8201617,-73.9551864,traffic_signals,4,,POINT (-73.9551864 40.8201617)
42428912,40.8214361,-73.9542488,traffic_signals,4,,POINT (-73.9542488 40.8214361)
42428913,40.8220717,-73.9537903,traffic_signals,4,,POINT (-73.9537903 40.8220717)
42428914,40.8226911,-73.9533268,traffic_signals,4,,POINT (-73.9533268 40.8226911)
42428917,40.8233117,-73.9528694,traffic_signals,4,,POINT (-73.9528694 40.8233117)
42428919,40.8239367,-73.9524172,traffic_signals,4,,POINT (-73.9524172 40.8239367)
42428922,40.8245675,-73.9519566,traffic_signals,4,,POINT (-73.9519566 40.8245675)
42428926,40.8251862,-73.9515057,traffic_signals,4,,POINT (-73.9515057 40.8251862)
42428928,40.8258004,-73.951049,traffic_signals,4,,POINT (-73.951049 40.8258004)
42428931,40.8264888,-73.950564,traffic_signals,4,,POINT (-73.950564 40.8264888)
42428934,40.8271527,-73.9500743,traffic_signals,4,,POINT (-73.9500743 40.8271527)
42428936,40.8277777,-73.9496148,traffic_signals,4,,POINT (-73.9496148 40.8277777)
42428939,40.8284002,-73.9491568,traffic_signals,4,,POINT (-73.9491568 40.8284002)
42428941,40.8290276,-73.9486953,traffic_signals,4,,POINT (-73.9486953 40.8290276)
42428944,40.8296454,-73.9482407,traffic_signals,4,,POINT (-73.9482407 40.8296454)
42428947,40.8302605,-73.9477882,traffic_signals,4,,POINT (-73.9477882 40.8302605)
42428951,40.8308954,-73.9473375,traffic_signals,4,,POINT (-73.9473375 40.8308954)
42428953,40.8315206,-73.946872,traffic_signals,4,,POINT (-73.946872 40.8315206)
42428956,40.8328147,-73.9459388,traffic_signals,4,,POINT (-73.9459388 40.8328147)
42428958,40.8334848,-73.9454338,traffic_signals,4,,POINT (-73.9454338 40.8334848)
42428961,40.8341039,-73.9449852,traffic_signals,4,,POINT (-73.9449852 40.8341039)
42428962,40.8347297,-73.9445301,traffic_signals,4,,POINT (-73.9445301 40.8347297)
42428964,40.8359959,-73.9436514,traffic_signals,4,,POINT (-73.9436514 40.8359959)
42428965,40.8366143,-73.9431927,traffic_signals,4,,POINT (-73.9431927 40.8366143)
42428966,40.8372403,-73.9427148,traffic_signals,4,,POINT (-73.9427148 40.8372403)
42428967,40.837855,-73.942259,traffic_signals,4,,POINT (-73.942259 40.837855)
42428970,40.8384885,-73.9418259,traffic_signals,4,,POINT (-73.9418259 40.8384885)
42428973,40.8392425,-73.9412769,traffic_signals,4,,POINT (-73.9412769 40.8392425)
42428975,40.8399295,-73.9407749,traffic_signals,3,,POINT (-73.9407749 40.8399295)
42428978,40.8411223,-73.9398646,traffic_signals,4,,POINT (-73.9398646 40.8411223)
42428980,40.8416786,-73.9392999,traffic_signals,4,,POINT (-73.9392999 40.8416786)
42428984,40.8424468,-73.9392536,traffic_signals,4,,POINT (-73.9392536 40.8424468)
42428985,40.843223,-73.939177,traffic_signals,4,,POINT (-73.939177 40.843223)
42428989,40.843942,-73.939025,traffic_signals,4,,POINT (-73.939025 40.843942)
42428994,40.8446886,-73.9388653,traffic_signals,4,,POINT (-73.9388653 40.8446886)
42428998,40.8454318,-73.9386774,traffic_signals,4,,POINT (-73.9386774 40.8454318)
42429002,40.8462182,-73.9384437,traffic_signals,3,,POINT (-73.9384437 40.8462182)
42429006,40.8469437,-73.938228,traffic_signals,4,,POINT (-73.938228 40.8469437)
42429011,40.8475489,-73.9380371,traffic_signals,3,,POINT (-73.9380371 40.8475489)
42429013,40.847711,-73.937975,traffic_signals,3,,POINT (-73.937975 40.847711)
42429017,40.8483876,-73.9376877,traffic_signals,4,,POINT (-73.9376877 40.8483876)
42429023,40.8489521,-73.9370618,traffic_signals,4,,POINT (-73.9370618 40.8489521)
42429029,40.8501764,-73.9357231,traffic_signals,4,,POINT (-73.9357231 40.8501764)
42429032,40.850774,-73.935426,traffic_signals,3,,POINT (-73.935426 40.850774)
42429035,40.851434,-73.935083,traffic_signals,3,,POINT (-73.935083 40.851434)
42429044,40.852058,-73.934776,traffic_signals,4,,POINT (-73.934776 40.852058)
42429058,40.852729,-73.93443,,3,,POINT (-73.93443 40.852729)
42429072,40.8532,-73.934193,traffic_signals,3,,POINT (-73.934193 40.8532)
42429083,40.8541572,-73.9337034,traffic_signals,4,,POINT (-73.9337034 40.8541572)
42429094,40.855335,-73.933312,traffic_signals,3,,POINT (-73.933312 40.855335)
42429100,40.856503,-73.932761,,3,,POINT (-73.932761 40.856503)
42429104,40.856716,-73.932631,traffic_signals,3,,POINT (-73.932631 40.856716)
42429109,40.858271,-73.931818,traffic_signals,3,,POINT (-73.931818 40.858271)
42429174,40.860641,-73.930771,traffic_signals,3,,POINT (-73.930771 40.860641)
42429184,40.8634187,-73.9300194,traffic_signals,3,,POINT (-73.9300194 40.8634187)
42429211,40.8646634,-73.9289023,traffic_signals,3,,POINT (-73.9289023 40.8646634)
42429212,40.8650857,-73.9281099,traffic_signals,3,,POINT (-73.9281099 40.8650857)
42429215,40.8655306,-73.9272714,traffic_signals,5,,POINT (-73.9272714 40.8655306)
42429216,40.866025,-73.925872,traffic_signals,3,,POINT (-73.925872 40.866025)
42429217,40.866336,-73.925005,traffic_signals,4,,POINT (-73.925005 40.866336)
42429220,40.867016,-73.92311,traffic_signals,4,,POINT (-73.92311 40.867016)
42429222,40.867707,-73.9212171,traffic_signals,4,,POINT (-73.9212171 40.867707)
42429226,40.8681187,-73.9197555,traffic_signals,4,,POINT (-73.9197555 40.8681187)
42429228,40.8685048,-73.918505,traffic_signals,3,,POINT (-73.918505 40.8685048)
42429231,40.8689088,-73.9175456,traffic_signals,3,,POINT (-73.9175456 40.8689088)
42429236,40.8693238,-73.9167458,,3,,POINT (-73.9167458 40.8693238)
42429242,40.8698643,-73.9158491,traffic_signals,3,,POINT (-73.9158491 40.8698643)
42429244,40.8704145,-73.9151316,,3,,POINT (-73.9151316 40.8704145)
42429255,40.871714,-73.9132764,,3,,POINT (-73.9132764 40.871714)
42429287,40.875638,-73.9082537,traffic_signals,3,,POINT (-73.9082537 40.875638)
42429314,40.7815342,-73.9604148,traffic_signals,3,,POINT (-73.9604148 40.7815342)
42429324,40.7808601,-73.9588013,traffic_signals,4,,POINT (-73.9588013 40.7808601)
42429330,40.7801496,-73.9571181,traffic_signals,4,,POINT (-73.9571181 40.7801496)
42429334,40.7795073,-73.9555832,traffic_signals,4,,POINT (-73.9555832 40.7795073)
42429338,40.7788275,-73.9539771,traffic_signals,4,,POINT (-73.9539771 40.7788275)
42429340,40.7778838,-73.9517401,traffic_signals,4,,POINT (-73.9517401 40.7778838)
42429342,40.776888,-73.9493698,traffic_signals,4,,POINT (-73.9493698 40.776888)
42429348,40.7749461,-73.9447748,traffic_signals,3,,POINT (-73.9447748 40.7749461)
42429353,40.7072083,-74.0059779,,3,,POINT (-74.0059779 40.7072083)
42429354,40.7078606,-74.0068365,,4,,POINT (-74.0068365 40.7078606)
42429373,40.735313,-73.994118,traffic_signals,4,,POINT (-73.994118 40.735313)
42429374,40.736668,-73.997341,traffic_signals,4,,POINT (-73.997341 40.736668)
42429375,40.7378614,-74.0001742,traffic_signals,4,,POINT (-74.0001742 40.7378614)
42429378,40.7387436,-74.0024001,traffic_signals,4,,POINT (-74.0024001 40.7387436)
42429388,40.7390953,-74.0030301,,3,,POINT (-74.0030301 40.7390953)
42429390,40.7393719,-74.0037552,,3,,POINT (-74.0037552 40.7393719)
42429394,40.7400297,-74.0053043,traffic_signals,4,,POINT (-74.0053043 40.7400297)
42429412,40.7409399,-74.0074994,,4,,POINT (-74.0074994 40.7409399)
42429431,40.7414615,-74.0087032,,3,,POINT (-74.0087032 40.7414615)
42429452,40.8429382,-73.9346816,traffic_signals,3,,POINT (-73.9346816 40.8429382)
42429457,40.84355,-73.936126,traffic_signals,4,,POINT (-73.936126 40.84355)
42429466,40.844137,-73.937518,traffic_signals,4,,POINT (-73.937518 40.844137)
42429474,40.8446487,-73.9387288,traffic_signals,3,,POINT (-73.9387288 40.8446487)
42429479,40.8462601,-73.9426268,,3,,POINT (-73.9426268 40.8462601)
42429504,40.7053168,-74.0090373,stop,4,,POINT (-74.0090373 40.7053168)
42429507,40.7055699,-74.0090526,,3,,POINT (-74.0090526 40.7055699)
42429521,40.7064948,-74.0167254,,3,,POINT (-74.0167254 40.7064948)
42429530,40.8108543,-73.9390289,traffic_signals,4,,POINT (-73.9390289 40.8108543)
42429532,40.8121691,-73.9421726,traffic_signals,4,,POINT (-73.9421726 40.8121691)
42429536,40.8134231,-73.9451787,traffic_signals,4,,POINT (-73.9451787 40.8134231)
42429538,40.81458,-73.947947,traffic_signals,3,,POINT (-73.947947 40.81458)
42429541,40.8193946,-73.9593697,traffic_signals,4,,POINT (-73.9593697 40.8193946)
42429552,40.8032304,-73.9446222,traffic_signals,3,,POINT (-73.9446222 40.8032304)
42429557,40.7985815,-73.9731448,,3,,POINT (-73.9731448 40.7985815)
42429562,40.7137935,-74.0088231,traffic_signals,4,,POINT (-74.0088231 40.7137935)
42429563,40.7143998,-74.010163,traffic_signals,4,,POINT (-74.010163 40.7143998)
42429565,40.714913,-74.0113363,traffic_signals,4,,POINT (-74.0113363 40.714913)
42429570,40.7152226,-74.0132124,traffic_signals,4,,POINT (-74.0132124 40.7152226)
42429595,40.7155687,-74.0155973,traffic_signals,3,,POINT (-74.0155973 40.7155687)
42429630,40.7158297,-74.0153827,traffic_signals,4,,POINT (-74.0153827 40.7158297)
42429633,40.7162867,-74.0164449,,3,,POINT (-74.0164449 40.7162867)
42429636,40.7142862,-73.9939355,traffic_signals,4,,POINT (-73.9939355 40.7142862)
42429641,40.7164855,-73.9928237,traffic_signals,4,,POINT (-73.9928237 40.7164855)
42429643,40.717668,-73.9922172,traffic_signals,4,,POINT (-73.9922172 40.717668)
42429644,40.7185836,-73.9917491,stop,4,,POINT (-73.9917491 40.7185836)
42429645,40.7195624,-73.9912489,,4,,POINT (-73.9912489 40.7195624)
42429646,40.7207678,-73.9906322,,4,,POINT (-73.9906322 40.7207678)
42429647,40.7219217,-73.990042,,4,,POINT (-73.990042 40.7219217)
42429657,40.7385111,-73.9918061,traffic_signals,4,,POINT (-73.9918061 40.7385111)
42429659,40.73986,-73.995018,traffic_signals,4,,POINT (-73.995018 40.73986)
42429661,40.741056,-73.997862,traffic_signals,4,,POINT (-73.997862 40.741056)
42429662,40.7422581,-74.0006951,traffic_signals,4,,POINT (-74.0006951 40.7422581)
42429663,40.7434761,-74.0035806,traffic_signals,4,,POINT (-74.0035806 40.7434761)
42429664,40.744646,-74.006385,traffic_signals,4,,POINT (-74.006385 40.744646)
42429680,40.771147,-73.967994,traffic_signals,3,,POINT (-73.967994 40.771147)
42429682,40.7704755,-73.9663944,traffic_signals,4,,POINT (-73.9663944 40.7704755)
42429685,40.7697588,-73.9646978,traffic_signals,4,,POINT (-73.9646978 40.7697588)
42429688,40.7691137,-73.9631686,traffic_signals,4,,POINT (-73.9631686 40.7691137)
42429690,40.7684416,-73.9615751,traffic_signals,4,,POINT (-73.9615751 40.7684416)
42429693,40.7675009,-73.9593404,traffic_signals,4,,POINT (-73.9593404 40.7675009)
